gameId,rowid,trialNum,name,pResp,text,span,normalized_span,referent,flowers,color
wTPCpTBpdP9eKJswp,6006,16,Laju,8,i can do the picture with three flowers,the picture with three flowers,the picture with three flowers,8,"1:12, 5:8, 8:7, 11:3, 4:2, 3:1",red
wTPCpTBpdP9eKJswp,6010,17,Repi,12,i'll do yellow tips,yellow tips,yellow tips,12,"12:10, 5:8, 6:6, 10:5, 7:3, 3:2",red
wTPCpTBpdP9eKJswp,6012,17,Minu,5,ill do yellow and white inside,yellow and white inside,yellow and white inside,5,"12:10, 5:8, 6:6, 10:5, 7:3, 3:2",red
wTPCpTBpdP9eKJswp,6015,18,Repi,6,i'll do dark background,dark background,dark background,6,"6:12, 10:8, 4:6, 5:5, 8:4, 9:2",red
wTPCpTBpdP9eKJswp,6016,18,Repi,6,pink ones,pink ones,pink ones,6,"6:12, 10:8, 4:6, 5:5, 8:4, 9:2",red
wTPCpTBpdP9eKJswp,6018,18,Laju,5,i can do the one with white petals on the inside,the one with white petals on the inside,the one with white petals on the inside,5,"6:12, 10:8, 4:6, 5:5, 8:4, 9:2",red
wTPCpTBpdP9eKJswp,6021,19,Laju,12,i can do white tips,white tips,white tips,12,"5:11, 12:9, 1:7, 11:6, 9:5, 4:1",red
wTPCpTBpdP9eKJswp,6022,19,Minu,5,yellow and white inside,yellow and white inside,yellow and white inside,5,"5:11, 12:9, 1:7, 11:6, 9:5, 4:1",red
wTPCpTBpdP9eKJswp,6024,19,Laju,12,i mean yellow tips,yellow tips,yellow tips,12,"5:11, 12:9, 1:7, 11:6, 9:5, 4:1",red
wTPCpTBpdP9eKJswp,6027,20,Repi,2,i'll do poinsettia,poinsettia,poinsettia,2,"2:10, 8:7, 4:6, 5:4, 12:3, 10:2",red
wTPCpTBpdP9eKJswp,6028,20,Laju,4,ill do single daisy,single daisy,single daisy,4,"2:10, 8:7, 4:6, 5:4, 12:3, 10:2",red
wTPCpTBpdP9eKJswp,6029,20,Repi,2,im not spelling it right but oh well,,,,"2:10, 8:7, 4:6, 5:4, 12:3, 10:2",red
wTPCpTBpdP9eKJswp,6031,20,Minu,8,ill do the one with three,the one with three,the one with three,8,"2:10, 8:7, 4:6, 5:4, 12:3, 10:2",red
wTPCpTBpdP9eKJswp,6034,21,Repi,10,i'll do all the red ones,all the red ones,all the red ones,10,"10:12, 2:7, 6:6, 4:4, 7:3, 3:2",red
wTPCpTBpdP9eKJswp,6035,21,Repi,10,the little ones,the little ones,the little ones,10,"10:12, 2:7, 6:6, 4:4, 7:3, 3:2",red
wTPCpTBpdP9eKJswp,6037,21,Minu,2,ill do poinsettia,poinsettia,poinsettia,2,"10:12, 2:7, 6:6, 4:4, 7:3, 3:2",red
wTPCpTBpdP9eKJswp,6040,22,Laju,9,ill do one with yellow bottom,one with yellow bottom,one with yellow bottom,9,"9:11, 6:7, 5:6, 1:5, 7:3, 11:1",red
wTPCpTBpdP9eKJswp,6041,22,Repi,6,i'll do the dark background one,the dark background one,the dark background one,6,"9:11, 6:7, 5:6, 1:5, 7:3, 11:1",red
wTPCpTBpdP9eKJswp,6045,23,Minu,8,three flowers,three flowers,three flowers,8,"8:11, 11:9, 3:7, 12:5, 9:4, 5:3",red
wTPCpTBpdP9eKJswp,6047,23,Repi,3,i'll do the red petal one,the red petal one,the red petal one,3,"8:11, 11:9, 3:7, 12:5, 9:4, 5:3",red
wTPCpTBpdP9eKJswp,6049,23,Repi,3,yellow stick in the middle,yellow stick in the middle,yellow stick in the middle,3,"8:11, 11:9, 3:7, 12:5, 9:4, 5:3",red
XjkgbtJsRqw72Efv8,841,0,Laju,5,shall i take the bottom left yellow flower,the bottom left yellow flower,the bottom left yellow flower,5,"12:10, 5:6, 10:5, 9:4, 1:2, 4:1",yellow
XjkgbtJsRqw72Efv8,842,0,Minu,5,3 yellow flowers in one image is best for me,3 yellow flowers,3 yellow flowers,5,"12:10, 5:6, 10:5, 9:4, 1:2, 4:1",yellow
XjkgbtJsRqw72Efv8,843,0,Repi,12,biggest yellow one is my best,biggest yellow one,biggest yellow one,12,"12:10, 5:6, 10:5, 9:4, 1:2, 4:1",yellow
XjkgbtJsRqw72Efv8,848,1,Laju,5,i have taken the one with 3 flowers,the one with 3 flowers,the one with 3 flowers,5,"4:10, 5:9, 10:8, 1:7, 12:6, 3:1",yellow
XjkgbtJsRqw72Efv8,850,1,Minu,4,cluster of around 6 flowers is best for me,cluster of around 6 flowers,cluster of around 6 flowers,4,"4:10, 5:9, 10:8, 1:7, 12:6, 3:1",yellow
XjkgbtJsRqw72Efv8,853,2,Laju,11,i have taken the middle bottom one,the middle bottom one,the middle bottom one,11,"1:10, 11:6, 9:5, 7:4, 12:3, 4:1",yellow
XjkgbtJsRqw72Efv8,854,2,Repi,9,the one with 2 is my best,the one with 2,the one with 2,9,"1:10, 11:6, 9:5, 7:4, 12:3, 4:1",yellow
XjkgbtJsRqw72Efv8,855,2,Minu,1,"yellow flower with orange tips, they are in different places stop saying which position they are in",yellow flower with orange tips,yellow flower with orange tips,1,"1:10, 11:6, 9:5, 7:4, 12:3, 4:1",yellow
XjkgbtJsRqw72Efv8,857,2,Laju,11,have we all slected a flower,,,,"1:10, 11:6, 9:5, 7:4, 12:3, 4:1",yellow
XjkgbtJsRqw72Efv8,858,2,Repi,9,what does yours look like?,,,,"1:10, 11:6, 9:5, 7:4, 12:3, 4:1",yellow
XjkgbtJsRqw72Efv8,859,2,Minu,1,orange tips on the corner of each petal,orange tips on the corner of each petal,orange tips on the corner of each petal,1,"1:10, 11:6, 9:5, 7:4, 12:3, 4:1",yellow
XjkgbtJsRqw72Efv8,860,2,Minu,1,ok this is clearly not real people,,,,"1:10, 11:6, 9:5, 7:4, 12:3, 4:1",yellow
XjkgbtJsRqw72Efv8,861,2,Laju,11,why not i am real,,,,"1:10, 11:6, 9:5, 7:4, 12:3, 4:1",yellow
XjkgbtJsRqw72Efv8,862,2,Repi,9,Laju?,,,,"1:10, 11:6, 9:5, 7:4, 12:3, 4:1",yellow
XjkgbtJsRqw72Efv8,865,3,Laju,12,i have slected bottom left one the large one,bottom left one the large one,bottom left one the large one,12,"6:10, 12:6, 5:4, 7:3, 1:2, 11:1",yellow
XjkgbtJsRqw72Efv8,866,3,Minu,6,I'm choosing single flower with bright orange middle.,single flower with bright orange middle.,single flower with bright orange middle.,6,"6:10, 12:6, 5:4, 7:3, 1:2, 11:1",yellow
XjkgbtJsRqw72Efv8,867,3,Repi,5,the one with orange speckles in the middle is my best,the one with orange speckles in the middle,the one with orange speckles in the middle,6,"6:10, 12:6, 5:4, 7:3, 1:2, 11:1",yellow
XjkgbtJsRqw72Efv8,868,3,Laju,12,okk,,,,"6:10, 12:6, 5:4, 7:3, 1:2, 11:1",yellow
XjkgbtJsRqw72Efv8,869,3,Repi,5,ill choose the 3 then,the 3,the 3,5,"6:10, 12:6, 5:4, 7:3, 1:2, 11:1",yellow
XjkgbtJsRqw72Efv8,872,4,Minu,12,I'm choosing the single flower which is full bloom and lots of petals,the single flower which is full bloom and lots of petals,the single flower which is full bloom and lots of petals,12,"12:10, 7:9, 11:7, 10:4, 4:2, 6:1",yellow
XjkgbtJsRqw72Efv8,873,4,Repi,7,the big one with more droopy petals is my best,the big one with more droopy petals,the big one with more droopy petals,7,"12:10, 7:9, 11:7, 10:4, 4:2, 6:1",yellow
XjkgbtJsRqw72Efv8,874,4,Laju,6,ok i will choose the top right one,the top right one,the top right one,6,"12:10, 7:9, 11:7, 10:4, 4:2, 6:1",yellow
XjkgbtJsRqw72Efv8,876,4,Minu,12,cool that's different from mine,,,,"12:10, 7:9, 11:7, 10:4, 4:2, 6:1",yellow
XjkgbtJsRqw72Efv8,877,4,Minu,12,stop saying the postiion! we don't see them in the same position as each other,,,,"12:10, 7:9, 11:7, 10:4, 4:2, 6:1",yellow
XjkgbtJsRqw72Efv8,879,4,Laju,6,ok sorry,,,,"12:10, 7:9, 11:7, 10:4, 4:2, 6:1",yellow
XjkgbtJsRqw72Efv8,880,4,Laju,6,of course,,,,"12:10, 7:9, 11:7, 10:4, 4:2, 6:1",yellow
XjkgbtJsRqw72Efv8,881,4,Laju,6,i forgot,,,,"12:10, 7:9, 11:7, 10:4, 4:2, 6:1",yellow
XjkgbtJsRqw72Efv8,884,5,Laju,5,i have sleected the one with e in,the one with e in,the one with e in,5,"5:12, 10:8, 9:7, 7:3, 3:2, 1:1",yellow
XjkgbtJsRqw72Efv8,885,5,Minu,9,3 flowers in one image is my best one,3 flowers in one image,3 flowers in one image,5,"5:12, 10:8, 9:7, 7:3, 3:2, 1:1",yellow
XjkgbtJsRqw72Efv8,886,5,Laju,5,3,3,3,5,"5:12, 10:8, 9:7, 7:3, 3:2, 1:1",yellow
XjkgbtJsRqw72Efv8,887,5,Repi,10,the dandelion is my best,the dandelion,the dandelion,10,"5:12, 10:8, 9:7, 7:3, 3:2, 1:1",yellow
XjkgbtJsRqw72Efv8,888,5,Minu,9,ok,,,,"5:12, 10:8, 9:7, 7:3, 3:2, 1:1",yellow
XjkgbtJsRqw72Efv8,892,6,Repi,8,3 is my best,3,3,5,"5:10, 8:8, 6:6, 1:5, 11:4, 2:3",yellow
XjkgbtJsRqw72Efv8,893,6,Laju,1,i have gone for the one with the orange tips,the one with the orange tips,the one with the orange tips,1,"5:10, 8:8, 6:6, 1:5, 11:4, 2:3",yellow
XjkgbtJsRqw72Efv8,894,6,Minu,11,3 dandelions in one image for me is the best,3 dandelions,3 dandelions,5,"5:10, 8:8, 6:6, 1:5, 11:4, 2:3",yellow
XjkgbtJsRqw72Efv8,895,6,Minu,11,3 what?,3,3,5,"5:10, 8:8, 6:6, 1:5, 11:4, 2:3",yellow
XjkgbtJsRqw72Efv8,896,6,Repi,8,you go for that and ill go the 4,the 4,the 4,8,"5:10, 8:8, 6:6, 1:5, 11:4, 2:3",yellow
XjkgbtJsRqw72Efv8,897,6,Repi,8,3 dandelions,3 dandelions,3 dandelions,5,"5:10, 8:8, 6:6, 1:5, 11:4, 2:3",yellow
XjkgbtJsRqw72Efv8,901,7,Laju,8,i will go 4 flowers,4 flowers,4 flowers,8,"8:11, 5:9, 1:8, 10:5, 11:4, 6:2",yellow
XjkgbtJsRqw72Efv8,902,7,Repi,5,4 flowers my best,4 flowers,4 flowers,8,"8:11, 5:9, 1:8, 10:5, 11:4, 6:2",yellow
XjkgbtJsRqw72Efv8,903,7,Minu,1,single daf with orange tips is my best one,single daf with orange tips,single daf with orange tips,1,"8:11, 5:9, 1:8, 10:5, 11:4, 6:2",yellow
XjkgbtJsRqw72Efv8,904,7,Repi,5,3 dands my next best,3 dands,3 dands,5,"8:11, 5:9, 1:8, 10:5, 11:4, 6:2",yellow
XjkgbtJsRqw72Efv8,908,8,Laju,9,single daffodil for me,single daffodil,single daffodil,9,"8:10, 5:8, 11:7, 12:5, 3:4, 9:3",yellow
XjkgbtJsRqw72Efv8,909,8,Repi,8,4 flowers for me,4 flowers,4 flowers,8,"8:10, 5:8, 11:7, 12:5, 3:4, 9:3",yellow
XjkgbtJsRqw72Efv8,910,8,Minu,5,OK Ill pick the 3,the 3,the 3,5,"8:10, 5:8, 11:7, 12:5, 3:4, 9:3",yellow
XjkgbtJsRqw72Efv8,914,9,Laju,8,i have the one with 4 flowers,the one with 4 flowers,the one with 4 flowers,8,"9:12, 4:9, 1:8, 8:7, 11:3, 2:1",yellow
XjkgbtJsRqw72Efv8,915,9,Minu,4,the cluster of about 8 is my best,the cluster of about 8,the cluster of about 8,4,"9:12, 4:9, 1:8, 8:7, 11:3, 2:1",yellow
XjkgbtJsRqw72Efv8,916,9,Repi,9,the 2 is my best with one in the background,the 2 with one in the background,the 2 with one in the background,9,"9:12, 4:9, 1:8, 8:7, 11:3, 2:1",yellow
XjkgbtJsRqw72Efv8,920,10,Laju,12,i have the single largest flower,the single largest flower,the single largest flower,12,"12:12, 8:9, 1:7, 11:4, 3:2, 4:1",yellow
XjkgbtJsRqw72Efv8,921,10,Repi,8,4 flowers my best,4 flowers,4 flowers,8,"12:12, 8:9, 1:7, 11:4, 3:2, 4:1",yellow
XjkgbtJsRqw72Efv8,922,10,Minu,1,me too ill take the orange tip one,the orange tip one,the orange tip one,1,"12:12, 8:9, 1:7, 11:4, 3:2, 4:1",yellow
XjkgbtJsRqw72Efv8,926,11,Laju,5,i have the one with 3 flowers in,the one with 3 flowers in,the one with 3 flowers in,5,"6:12, 5:8, 3:7, 11:5, 10:3, 7:1",yellow
XjkgbtJsRqw72Efv8,927,11,Minu,6,single with orange centre is best for me,single with orange centre,single with orange centre,6,"6:12, 5:8, 3:7, 11:5, 10:3, 7:1",yellow
XjkgbtJsRqw72Efv8,928,11,Repi,5,ill go for the 3 then,the 3,the 3,5,"6:12, 5:8, 3:7, 11:5, 10:3, 7:1",yellow
XjkgbtJsRqw72Efv8,932,12,Laju,2,i have the one with the orange centre,the one with the orange centre,the one with the orange centre,2,"11:10, 2:8, 4:5, 10:4, 7:3, 5:1",yellow
XjkgbtJsRqw72Efv8,933,12,Minu,11,wilted flower for me,wilted flower,wilted flower,11,"11:10, 2:8, 4:5, 10:4, 7:3, 5:1",yellow
XjkgbtJsRqw72Efv8,937,13,Minu,2,bright orange centre for me,bright orange centre,bright orange centre,2,"5:11, 2:9, 9:7, 8:3, 1:2, 6:1",yellow
XjkgbtJsRqw72Efv8,938,13,Laju,5,i have the one with 3 flowers,the one with 3 flowers,the one with 3 flowers,5,"5:11, 2:9, 9:7, 8:3, 1:2, 6:1",yellow
XjkgbtJsRqw72Efv8,939,13,Repi,9,ill go for the 2 then,the 2,the 2,9,"5:11, 2:9, 9:7, 8:3, 1:2, 6:1",yellow
XjkgbtJsRqw72Efv8,943,14,Minu,5,3 flowers for me,3 flowers,3 flowers,5,"7:11, 1:9, 5:6, 4:5, 3:2, 6:1",yellow
XjkgbtJsRqw72Efv8,944,14,Laju,7,i have the largest flower,the largest flower,the largest flower,7,"7:11, 1:9, 5:6, 4:5, 3:2, 6:1",yellow
XjkgbtJsRqw72Efv8,945,14,Repi,1,single with orange tips,single with orange tips,single with orange tips,1,"7:11, 1:9, 5:6, 4:5, 3:2, 6:1",yellow
XjkgbtJsRqw72Efv8,949,15,Laju,9,2 daffoidils for me,2 daffoidils,2 daffodils,9,"9:12, 12:8, 4:6, 10:5, 3:2, 2:1",yellow
XjkgbtJsRqw72Efv8,950,15,Minu,4,full dandelion for me,full dandelion,full dandelion,10,"9:12, 12:8, 4:6, 10:5, 3:2, 2:1",yellow
XjkgbtJsRqw72Efv8,951,15,Repi,12,big petal one for me,big petal one,big petal one,12,"9:12, 12:8, 4:6, 10:5, 3:2, 2:1",yellow
XjkgbtJsRqw72Efv8,955,16,Laju,8,the one with 4 flowers for me,the one with 4 flowers,the one with 4 flowers,8,"8:10, 12:8, 9:7, 4:6, 11:5, 5:1",yellow
XjkgbtJsRqw72Efv8,956,16,Minu,4,4 flowers for me,4 flowers,4 flowers,8,"8:10, 12:8, 9:7, 4:6, 11:5, 5:1",yellow
XjkgbtJsRqw72Efv8,957,16,Minu,4,ah ok ill choose cluster of 8,cluster of 8,cluster of 8,4,"8:10, 12:8, 9:7, 4:6, 11:5, 5:1",yellow
XjkgbtJsRqw72Efv8,958,16,Repi,12,big petal again for me,big petal,big petal,12,"8:10, 12:8, 9:7, 4:6, 11:5, 5:1",yellow
XjkgbtJsRqw72Efv8,962,17,Laju,11,wilted flower for me,wilted flower,wilted flower,11,"10:11, 11:8, 4:6, 1:5, 6:4, 2:1",yellow
XjkgbtJsRqw72Efv8,963,17,Minu,10,dandelion,dandelion,dandelion,10,"10:11, 11:8, 4:6, 1:5, 6:4, 2:1",yellow
XjkgbtJsRqw72Efv8,964,17,Repi,4,ill go for the 8,the 8,the 8,4,"10:11, 11:8, 4:6, 1:5, 6:4, 2:1",yellow
XjkgbtJsRqw72Efv8,968,18,Laju,11,wilted one again for me,wilted one,wilted one,11,"3:11, 2:9, 11:7, 12:5, 5:3, 8:2",yellow
XjkgbtJsRqw72Efv8,969,18,Minu,3,sunflower for me,sunflower,sunflower,3,"3:11, 2:9, 11:7, 12:5, 5:3, 8:2",yellow
XjkgbtJsRqw72Efv8,970,18,Repi,2,ill go orange centre,orange centre,orange centre,2,"3:11, 2:9, 11:7, 12:5, 5:3, 8:2",yellow
XjkgbtJsRqw72Efv8,974,19,Minu,11,buttercup for me,buttercup,buttercup,7,"7:12, 4:9, 11:8, 12:6, 2:5, 10:3",yellow
XjkgbtJsRqw72Efv8,975,19,Laju,4,the one with 8 flowers on,the one with 8 flowers,the one with 8 flowers,4,"7:12, 4:9, 11:8, 12:6, 2:5, 10:3",yellow
XjkgbtJsRqw72Efv8,976,19,Repi,12,big one with 8 petals,big one with 8 petals,big one with 8 petals,7,"7:12, 4:9, 11:8, 12:6, 2:5, 10:3",yellow
XjkgbtJsRqw72Efv8,980,20,Laju,6,daffordil,daffordil,daffodil,6,"7:10, 10:7, 6:6, 3:5, 8:2, 2:1",yellow
XjkgbtJsRqw72Efv8,981,20,Minu,7,"buttercup, 8 petals for me","buttercup, 8 petals","buttercup, 8 petals",7,"7:10, 10:7, 6:6, 3:5, 8:2, 2:1",yellow
XjkgbtJsRqw72Efv8,982,20,Repi,3,ill go sunflower,sunflower,sunflower,3,"7:10, 10:7, 6:6, 3:5, 8:2, 2:1",yellow
XjkgbtJsRqw72Efv8,986,21,Laju,1,orange tips,orange tips,orange tips,1,"1:11, 5:6, 3:5, 6:3, 11:2, 12:1",yellow
XjkgbtJsRqw72Efv8,987,21,Minu,3,sunflower,sunflower,sunflower,3,"1:11, 5:6, 3:5, 6:3, 11:2, 12:1",yellow
XjkgbtJsRqw72Efv8,988,21,Repi,5,3 dands,3 dands,3 dands,5,"1:11, 5:6, 3:5, 6:3, 11:2, 12:1",yellow
XjkgbtJsRqw72Efv8,992,22,Minu,1,orange tips,orange tips,orange tips,1,"9:10, 1:7, 7:6, 6:4, 12:3, 11:2",yellow
XjkgbtJsRqw72Efv8,993,22,Laju,9,2 daffodils,2 daffodils,2 daffodils,9,"9:10, 1:7, 7:6, 6:4, 12:3, 11:2",yellow
XjkgbtJsRqw72Efv8,994,22,Repi,7,ill go buttercups,buttercups,buttercups,7,"9:10, 1:7, 7:6, 6:4, 12:3, 11:2",yellow
XjkgbtJsRqw72Efv8,998,23,Laju,9,2 daffodils,2 daffodils,2 daffodils,9,"5:12, 9:9, 12:8, 1:6, 6:3, 11:1",yellow
XjkgbtJsRqw72Efv8,999,23,Repi,5,3 dands,3 dands,3 dands,5,"5:12, 9:9, 12:8, 1:6, 6:3, 11:1",yellow
XjkgbtJsRqw72Efv8,1000,23,Minu,12,single daf,single daf,single daf,9,"5:12, 9:9, 12:8, 1:6, 6:3, 11:1",yellow
xNbKXYWeQChGefnkG,1515,0,Repi,5,I'll go with the three flowers,the three flowers,the three flowers,5,"1:11, 5:8, 6:7, 11:5, 2:3, 10:2",yellow
xNbKXYWeQChGefnkG,1517,0,Laju,1,I wil go for the buttercup,the buttercup,the buttercup,1,"1:11, 5:8, 6:7, 11:5, 2:3, 10:2",yellow
xNbKXYWeQChGefnkG,1518,0,Minu,2,i should go for the one with the red centre right?,the one with the red centre,the one with the red centre,2,"1:11, 5:8, 6:7, 11:5, 2:3, 10:2",yellow
xNbKXYWeQChGefnkG,1520,0,Laju,1,yep,,,,"1:11, 5:8, 6:7, 11:5, 2:3, 10:2",yellow
xNbKXYWeQChGefnkG,1522,1,Repi,2,I''l choose the red centre,the red centre,the red centre,2,"10:10, 12:9, 11:8, 2:6, 3:5, 5:4",yellow
xNbKXYWeQChGefnkG,1524,1,Laju,10,i will go for the yellow spiky flower,the yellow spiky flower,the yellow spiky flower,10,"10:10, 12:9, 11:8, 2:6, 3:5, 5:4",yellow
xNbKXYWeQChGefnkG,1526,1,Laju,10,what did Minu select?,,,,"10:10, 12:9, 11:8, 2:6, 3:5, 5:4",yellow
xNbKXYWeQChGefnkG,1527,1,Minu,12,the one that is all yellow,the one that is all yellow,the one that is all yellow,12,"10:10, 12:9, 11:8, 2:6, 3:5, 5:4",yellow
xNbKXYWeQChGefnkG,1528,1,Minu,12,no spikes,no spikes,no spikes,12,"10:10, 12:9, 11:8, 2:6, 3:5, 5:4",yellow
xNbKXYWeQChGefnkG,1530,2,Repi,11,Top right.,Top right.,Top right.,11,"7:12, 11:8, 5:7, 1:5, 12:4, 4:2",yellow
xNbKXYWeQChGefnkG,1532,2,Minu,11,ill pick the one with a very green grass background,the one with a very green grass background,the one with a very green grass background,11,"7:12, 11:8, 5:7, 1:5, 12:4, 4:2",yellow
xNbKXYWeQChGefnkG,1534,2,Repi,11,Hanging petals I meant,Hanging petals,Hanging petals,11,"7:12, 11:8, 5:7, 1:5, 12:4, 4:2",yellow
xNbKXYWeQChGefnkG,1535,2,Laju,5,I will go for the one with  a stalk,the one with a stalk,the one with a stalk,7,"7:12, 11:8, 5:7, 1:5, 12:4, 4:2",yellow
xNbKXYWeQChGefnkG,1536,2,Laju,5,"Repi, what does your flower look like?",,,,"7:12, 11:8, 5:7, 1:5, 12:4, 4:2",yellow
xNbKXYWeQChGefnkG,1537,2,Minu,11,the 3 flowers is also good,the 3 flowers,the 3 flowers,5,"7:12, 11:8, 5:7, 1:5, 12:4, 4:2",yellow
xNbKXYWeQChGefnkG,1538,2,Repi,11,I think we've choosen the same one.,,,,"7:12, 11:8, 5:7, 1:5, 12:4, 4:2",yellow
xNbKXYWeQChGefnkG,1540,3,Repi,5,I'll take the three.,the three.,the three.,5,"2:12, 8:8, 1:7, 5:5, 10:4, 4:3",yellow
xNbKXYWeQChGefnkG,1542,3,Laju,10,I will go for the spiky yellow,the spiky yellow,the spiky yellow,10,"2:12, 8:8, 1:7, 5:5, 10:4, 4:3",yellow
xNbKXYWeQChGefnkG,1543,3,Minu,8,ill take the 4 yellow blobs,the 4 yellow blobs,the 4 yellow blobs,8,"2:12, 8:8, 1:7, 5:5, 10:4, 4:3",yellow
xNbKXYWeQChGefnkG,1546,4,Repi,8,I'll take the four.,the four.,the four.,8,"8:10, 4:8, 11:6, 7:5, 12:3, 2:2",yellow
xNbKXYWeQChGefnkG,1548,4,Minu,4,ill take the one which is a bunch of flowers,the one which is a bunch of flowers,the one which is a bunch of flowers,4,"8:10, 4:8, 11:6, 7:5, 12:3, 2:2",yellow
xNbKXYWeQChGefnkG,1551,5,Repi,10,I'll pick the dandlion,the dandlion,the dandelion,10,"6:12, 8:8, 10:7, 12:6, 9:4, 2:3",yellow
xNbKXYWeQChGefnkG,1553,5,Laju,8,I will go for the four,the four,the four,8,"6:12, 8:8, 10:7, 12:6, 9:4, 2:3",yellow
xNbKXYWeQChGefnkG,1556,6,Repi,9,I'll take the daffodil,the daffodil,the daffodil,9,"3:12, 9:9, 1:7, 11:5, 5:3, 2:1",yellow
xNbKXYWeQChGefnkG,1558,6,Minu,3,ill take the big flower,the big flower,the big flower,3,"3:12, 9:9, 1:7, 11:5, 5:3, 2:1",yellow
xNbKXYWeQChGefnkG,1562,7,Repi,8,I'll take the four.,the four.,the four.,8,"4:12, 8:8, 1:7, 5:4, 2:3, 6:2",yellow
xNbKXYWeQChGefnkG,1563,7,Minu,1,ill pick the one with orange edges,the one with orange edges,the one with orange edges,1,"4:12, 8:8, 1:7, 5:4, 2:3, 6:2",yellow
xNbKXYWeQChGefnkG,1566,8,Repi,11,I'll pick the hanging petal amid the grass.,the hanging petal amid the grass.,the hanging petal amid the grass.,11,"9:12, 11:9, 2:8, 1:7, 8:5, 6:2",yellow
xNbKXYWeQChGefnkG,1567,8,Laju,2,Ill take  the red centre,the red centre,the red centre,2,"9:12, 11:9, 2:8, 1:7, 8:5, 6:2",yellow
xNbKXYWeQChGefnkG,1571,9,Repi,10,I'll take the dandilion,the dandilion,the dandelion,10,"1:10, 10:6, 3:5, 5:4, 9:2, 2:1",yellow
xNbKXYWeQChGefnkG,1573,9,Minu,1,ill pick the one with orange edges,the one with orange edges,the one with orange edges,1,"1:10, 10:6, 3:5, 5:4, 9:2, 2:1",yellow
xNbKXYWeQChGefnkG,1576,10,Repi,10,I'll take the dandilion again.,the dandilion,the dandelion,1,"1:10, 10:9, 5:7, 12:5, 2:4, 6:2",yellow
xNbKXYWeQChGefnkG,1577,10,Laju,1,I'll take the dandilion,the dandilion,the dandelion,1,"1:10, 10:9, 5:7, 12:5, 2:4, 6:2",yellow
xNbKXYWeQChGefnkG,1579,10,Repi,10,"Oh dear, I just picked that one.",,,,"1:10, 10:9, 5:7, 12:5, 2:4, 6:2",yellow
xNbKXYWeQChGefnkG,1580,10,Minu,5,ill choose the 3 flowers,the 3 flowers,the 3 flowers,5,"1:10, 10:9, 5:7, 12:5, 2:4, 6:2",yellow
xNbKXYWeQChGefnkG,1582,10,Laju,1,Ill take the buttercup,the buttercup,the buttercup,1,"1:10, 10:9, 5:7, 12:5, 2:4, 6:2",yellow
xNbKXYWeQChGefnkG,1584,11,Laju,5,Ill take the three,the three,the three,5,"5:10, 12:9, 3:8, 4:5, 11:3, 2:1",yellow
xNbKXYWeQChGefnkG,1585,11,Repi,3,I'll take the sunflower like one.,the sunflower like one.,the sunflower like one.,3,"5:10, 12:9, 3:8, 4:5, 11:3, 2:1",yellow
xNbKXYWeQChGefnkG,1589,12,Repi,10,I'll take the dandilion,the dandilion,the dandelion,10,"6:12, 10:8, 1:7, 2:4, 3:3, 9:1",yellow
xNbKXYWeQChGefnkG,1591,12,Laju,1,Buttercup for me,Buttercup,Buttercup,1,"6:12, 10:8, 1:7, 2:4, 3:3, 9:1",yellow
xNbKXYWeQChGefnkG,1594,13,Repi,2,I'll take the red centre,the red centre,the red centre,2,"2:10, 5:6, 6:4, 10:3, 1:2, 3:1",yellow
xNbKXYWeQChGefnkG,1596,13,Laju,5,I'll take the three,the three,the three,5,"2:10, 5:6, 6:4, 10:3, 1:2, 3:1",yellow
xNbKXYWeQChGefnkG,1599,14,Repi,3,Sunflower one for me.,Sunflower,Sunflower,3,"1:12, 3:9, 8:7, 4:6, 7:4, 5:2",yellow
xNbKXYWeQChGefnkG,1601,14,Laju,8,I'll take the four,the four,the four,8,"1:12, 3:9, 8:7, 4:6, 7:4, 5:2",yellow
xNbKXYWeQChGefnkG,1604,15,Minu,6,ill take the one with orange dots in the middle,he one with orange dots in the middle,he one with orange dots in the middle,6,"6:10, 3:9, 1:8, 10:5, 5:4, 8:1",yellow
xNbKXYWeQChGefnkG,1605,15,Laju,3,I'll take the dandilion,the dandilion,the dandelion,10,"6:10, 3:9, 1:8, 10:5, 5:4, 8:1",yellow
xNbKXYWeQChGefnkG,1606,15,Repi,1,I'll take the one with the read edges.,the one with the read edges.,the one with the read edges.,1,"6:10, 3:9, 1:8, 10:5, 5:4, 8:1",yellow
xNbKXYWeQChGefnkG,1610,16,Minu,5,ill take the 3 flowers,the 3 flowers,the 3 flowers,5,"5:12, 11:9, 9:7, 4:5, 6:4, 2:1",yellow
xNbKXYWeQChGefnkG,1612,16,Repi,4,I'll take the cluster.,the cluster.,the cluster.,4,"5:12, 11:9, 9:7, 4:5, 6:4, 2:1",yellow
xNbKXYWeQChGefnkG,1615,17,Laju,12,I'll go teh largest flower,teh largest flower,the largest flower,12,"12:10, 11:8, 1:7, 7:5, 4:4, 6:3",yellow
xNbKXYWeQChGefnkG,1616,17,Repi,11,I'll take the hanging petals amid the grass.,the hanging petals amid the grass,the hanging petals amid the grass,11,"12:10, 11:8, 1:7, 7:5, 4:4, 6:3",yellow
xNbKXYWeQChGefnkG,1617,17,Minu,1,ill take the one with the orange edges,the one with the orange edges,the one with the orange edges,1,"12:10, 11:8, 1:7, 7:5, 4:4, 6:3",yellow
