rowid	trialNum	name	pResp	text	span	referent	flowers	color
8788	5	Laju	3	second best for me is the one with the brown center is that one taken?			4:10, 7:8, 3:7, 2:6, 1:5, 6:2	yellow
8789	5	Repi	4	nope			4:10, 7:8, 3:7, 2:6, 1:5, 6:2	yellow
8790	5	Minu	4	not by me			4:10, 7:8, 3:7, 2:6, 1:5, 6:2	yellow
8792	6	Repi	11	Dropping flowers is best for me			11:11, 5:9, 1:8, 7:6, 6:4, 12:3	yellow
8793	6	Laju	5	the droopy looking one is best for me			11:11, 5:9, 1:8, 7:6, 6:4, 12:3	yellow
8795	6	Laju	5	okay the one with three is second best for me			11:11, 5:9, 1:8, 7:6, 6:4, 12:3	yellow
8796	6	Laju	5	what about for you minu?			11:11, 5:9, 1:8, 7:6, 6:4, 12:3	yellow
8798	6	Laju	5	okay I selected the one with three flowers			11:11, 5:9, 1:8, 7:6, 6:4, 12:3	yellow
8800	7	Repi	2	One with red center is best for me			9:10, 6:9, 2:8, 12:5, 5:3, 4:1	yellow
8802	7	Minu	9	daff			9:10, 6:9, 2:8, 12:5, 5:3, 4:1	yellow
8803	7	Minu	9	with trumpet			9:10, 6:9, 2:8, 12:5, 5:3, 4:1	yellow
8804	7	Laju	6	okay the one with the orange speckled center is best for me			9:10, 6:9, 2:8, 12:5, 5:3, 4:1	yellow
8807	8	Repi	3	sunflower is best for me			3:11, 4:6, 9:5, 12:4, 6:3, 1:1	yellow
8809	8	Laju	9	okay I'm going to pick the trumpet looking one			3:11, 4:6, 9:5, 12:4, 6:3, 1:1	yellow
8812	9	Repi	3	Sunflower again			3:11, 6:6, 11:5, 9:4, 7:2, 5:1	yellow
8814	9	Laju	6	orange speckled center			3:11, 6:6, 11:5, 9:4, 7:2, 5:1	yellow
8816	9	Minu	11	droopy one			3:11, 6:6, 11:5, 9:4, 7:2, 5:1	yellow
8818	10	Minu	7	3			5:12, 7:7, 1:6, 11:3, 2:2, 4:1	yellow
8819	10	Laju	5	cluster of three is best for me			5:12, 7:7, 1:6, 11:3, 2:2, 4:1	yellow
8820	10	Repi	11	Dropping one for me			5:12, 7:7, 1:6, 11:3, 2:2, 4:1	yellow
8821	10	Minu	7	I'll avoid			5:12, 7:7, 1:6, 11:3, 2:2, 4:1	yellow
8823	10	Laju	5	okay I'll pick the cluster of three then?			5:12, 7:7, 1:6, 11:3, 2:2, 4:1	yellow
8825	10	Minu	7	buttercup for me			5:12, 7:7, 1:6, 11:3, 2:2, 4:1	yellow
8827	11	Repi	3	Sunflower for me			3:10, 9:8, 1:7, 11:4, 5:3, 2:2	yellow
8829	11	Minu	9	daff			3:10, 9:8, 1:7, 11:4, 5:3, 2:2	yellow
8830	11	Laju	1	the one with the orange tips is best for me			3:10, 9:8, 1:7, 11:4, 5:3, 2:2	yellow
8833	12	Laju	1	orange tips again			1:10, 5:9, 4:8, 3:7, 11:5, 6:1	yellow
8835	12	Minu	3	sunflower			1:10, 5:9, 4:8, 3:7, 11:5, 6:1	yellow
8836	12	Repi	4	I do bunch of flowers			1:10, 5:9, 4:8, 3:7, 11:5, 6:1	yellow
8839	13	Repi	5	group of 3			6:11, 5:9, 10:8, 2:5, 8:2, 9:1	yellow
8840	13	Laju	6	orange speckled center			6:11, 5:9, 10:8, 2:5, 8:2, 9:1	yellow
8843	13	Minu	10	dandelion			6:11, 5:9, 10:8, 2:5, 8:2, 9:1	yellow
8845	14	Minu	10	daff			9:11, 7:9, 12:6, 10:5, 5:4, 11:1	yellow
8846	14	Repi	12	large flower that takes up whole frame			9:11, 7:9, 12:6, 10:5, 5:4, 11:1	yellow
8847	14	Laju	9	trumpet looking one			9:11, 7:9, 12:6, 10:5, 5:4, 11:1	yellow
8851	15	Repi	2	one with red center			2:12, 3:7, 9:6, 12:5, 10:3, 11:2	yellow
8852	15	Laju	3	sunflower			2:12, 3:7, 9:6, 12:5, 10:3, 11:2	yellow
8856	16	Repi	2	one with red center			2:12, 5:8, 10:6, 4:4, 3:3, 6:1	yellow
8857	16	Laju	10	daffodil			2:12, 5:8, 10:6, 4:4, 3:3, 6:1	yellow
8860	16	Minu	5	trio			2:12, 5:8, 10:6, 4:4, 3:3, 6:1	yellow
8862	17	Repi	11	dropping one			11:11, 2:7, 10:6, 5:5, 1:4, 3:3	yellow
8864	17	Minu	2	red centre			11:11, 2:7, 10:6, 5:5, 1:4, 3:3	yellow
8865	17	Laju	10	dandelion			11:11, 2:7, 10:6, 5:5, 1:4, 3:3	yellow
8868	18	Repi	3	sunflower			3:12, 4:8, 10:7, 11:4, 6:2, 7:1	yellow
8870	18	Minu	10	dandelion			3:12, 4:8, 10:7, 11:4, 6:2, 7:1	yellow
8871	18	Laju	11	drooping one			3:12, 4:8, 10:7, 11:4, 6:2, 7:1	yellow
8874	19	Repi	3	sunflower			3:11, 9:9, 10:8, 4:4, 1:3, 5:1	yellow
8876	19	Laju	10	dandelion			3:11, 9:9, 10:8, 4:4, 1:3, 5:1	yellow
8878	19	Minu	9	daff			3:11, 9:9, 10:8, 4:4, 1:3, 5:1	yellow
8880	20	Laju	12	the biggest one			1:11, 12:9, 10:7, 6:5, 4:3, 2:2	yellow
8881	20	Repi	1	tiny one with orange tips			1:11, 12:9, 10:7, 6:5, 4:3, 2:2	yellow
8884	20	Minu	4	cluster			1:11, 12:9, 10:7, 6:5, 4:3, 2:2	yellow
8886	21	Laju	7	the one with the single stem			7:11, 12:9, 10:7, 1:4, 9:3, 5:2	yellow
8888	21	Minu	12	big fat one			7:11, 12:9, 10:7, 1:4, 9:3, 5:2	yellow
8889	21	Repi	10	perfect			7:11, 12:9, 10:7, 1:4, 9:3, 5:2	yellow
8892	22	Repi	3	sunflower			10:12, 6:7, 2:6, 3:5, 11:2, 5:1	yellow
8893	22	Laju	10	dandelion			10:12, 6:7, 2:6, 3:5, 11:2, 5:1	yellow
8897	23	Repi	5	group of 3			5:10, 1:8, 7:7, 11:4, 9:3, 8:2	yellow
8899	23	Laju	1	orange tips			5:10, 1:8, 7:7, 11:4, 9:3, 8:2	yellow
8902	0	Minu	6	Hi, the bottom middle flower looks a good option			2:12, 10:8, 3:7, 6:6, 1:4, 8:2	purple
8903	0	Minu	6	Which would you like to choose?			2:12, 10:8, 3:7, 6:6, 1:4, 8:2	purple
8904	0	Laju	10	the flowers are all in different places for us.			2:12, 10:8, 3:7, 6:6, 1:4, 8:2	purple
8905	0	Repi	2	The purple with yellow in the middle that appear to be touching.			2:12, 10:8, 3:7, 6:6, 1:4, 8:2	purple
8906	0	Minu	6	Oh yeah sorry, okay repi are you choosing that one? Laju which would you like?			2:12, 10:8, 3:7, 6:6, 1:4, 8:2	purple
8907	0	Repi	2	Yes			2:12, 10:8, 3:7, 6:6, 1:4, 8:2	purple
8908	0	Laju	10	for me the on with a bunch of purple pedals that looks taller is good for me			2:12, 10:8, 3:7, 6:6, 1:4, 8:2	purple
8911	0	Laju	10	minu can you describe what yours looks like			2:12, 10:8, 3:7, 6:6, 1:4, 8:2	purple
8912	0	Minu	6	I have chosen the two purple flowers that are separate from each other			2:12, 10:8, 3:7, 6:6, 1:4, 8:2	purple
8913	0	Minu	6	Ones slightly covered by grass			2:12, 10:8, 3:7, 6:6, 1:4, 8:2	purple
8914	0	Repi	2	Good choice!			2:12, 10:8, 3:7, 6:6, 1:4, 8:2	purple
8915	0	Minu	6	Thank you			2:12, 10:8, 3:7, 6:6, 1:4, 8:2	purple
8917	1	Repi	4	The large round purple flower with the brownish background is the best one for me.			4:11, 12:9, 1:7, 3:5, 7:3, 10:2	purple
8918	1	Laju	12	for me the one that is almost hairy looking with a backdrop  of dirt is the best			4:11, 12:9, 1:7, 3:5, 7:3, 10:2	purple
8919	1	Repi	4	Same			4:11, 12:9, 1:7, 3:5, 7:3, 10:2	purple
8920	1	Laju	12	ok for me the second best is the large green leaf background i can pick that one			4:11, 12:9, 1:7, 3:5, 7:3, 10:2	purple
8921	1	Repi	4	The next best is the one with a large green leaf in the background			4:11, 12:9, 1:7, 3:5, 7:3, 10:2	purple
8922	1	Minu	1	Yeah thats fine guys, I am going to go for the one that is veryzoomed in with a few petals showing			4:11, 12:9, 1:7, 3:5, 7:3, 10:2	purple
8923	1	Minu	1	if thats okay with you guys			4:11, 12:9, 1:7, 3:5, 7:3, 10:2	purple
8924	1	Repi	4	Sure			4:11, 12:9, 1:7, 3:5, 7:3, 10:2	purple
8926	1	Minu	1	great			4:11, 12:9, 1:7, 3:5, 7:3, 10:2	purple
8927	1	Laju	12	yeah that should be good ill get the green leaf background			4:11, 12:9, 1:7, 3:5, 7:3, 10:2	purple
8930	2	Repi	4	The brown dirty looking background is the best on mine. Followed by the one with a large green leaf.			4:12, 12:9, 2:8, 10:7, 9:4, 5:3	purple
8931	2	Laju	12	for me again the one with the green leaf background is the most			4:12, 12:9, 2:8, 10:7, 9:4, 5:3	purple
8932	2	Minu	2	Hi, I am thinking of choosing the two purple flowers that are overlapping?			4:12, 12:9, 2:8, 10:7, 9:4, 5:3	purple
8933	2	Minu	2	yeah that sounds good			4:12, 12:9, 2:8, 10:7, 9:4, 5:3	purple
8934	2	Repi	4	Okay			4:12, 12:9, 2:8, 10:7, 9:4, 5:3	purple
8936	2	Laju	12	ok i can do the big green leaf background again			4:12, 12:9, 2:8, 10:7, 9:4, 5:3	purple
8938	2	Repi	4	Okay			4:12, 12:9, 2:8, 10:7, 9:4, 5:3	purple
8940	3	Repi	9	The one that looks kind of like an insect with leaves to the left is the most on mine.			9:12, 1:9, 8:8, 11:7, 12:5, 7:1	purple
8941	3	Laju	8	for me the one that looks like four separate flowers with some white on them look like th most for me			9:12, 1:9, 8:8, 11:7, 12:5, 7:1	purple
8942	3	Minu	1	the best for me is the zoomed in one which shows close up petals and brown underneath			9:12, 1:9, 8:8, 11:7, 12:5, 7:1	purple
8943	3	Repi	9	Okay lets all choose those.			9:12, 1:9, 8:8, 11:7, 12:5, 7:1	purple
8947	3	Minu	1	great			9:12, 1:9, 8:8, 11:7, 12:5, 7:1	purple
8948	4	Minu	6	the best for me is the two seperate flowers, one slightly hidden by grass			6:10, 3:8, 8:5, 2:3, 7:2, 5:1	purple
8949	4	Repi	8	The highest on mine is the 4 separate flowers, kind of look like butterflies with lots of green in the background.			6:10, 3:8, 8:5, 2:3, 7:2, 5:1	purple
8950	4	Minu	6	That sounds good			6:10, 3:8, 8:5, 2:3, 7:2, 5:1	purple
8951	4	Minu	6	Laju?			6:10, 3:8, 8:5, 2:3, 7:2, 5:1	purple
8952	4	Laju	3	mine is the one with antenna looking things ill pick that			6:10, 3:8, 8:5, 2:3, 7:2, 5:1	purple
8956	5	Laju	7	for me its the two separate flowers with one covered			6:10, 7:9, 8:8, 2:7, 12:5, 4:3	purple
8957	5	Repi	6	2 flowers, one is slightly hidden by the grass.			6:10, 7:9, 8:8, 2:7, 12:5, 4:3	purple
8958	5	Laju	7	one that is round with a fuzzy background			6:10, 7:9, 8:8, 2:7, 12:5, 4:3	purple
8959	5	Minu	8	The best for me is the 4 flowers with green in background			6:10, 7:9, 8:8, 2:7, 12:5, 4:3	purple
8960	5	Laju	7	the gray background			6:10, 7:9, 8:8, 2:7, 12:5, 4:3	purple
8964	6	Repi	7	1 large with lots of pedals around it.			11:11, 10:9, 7:8, 1:7, 6:2, 2:1	purple
8965	6	Minu	11	The best for me is the close up of a few flowers with white speckles			11:11, 10:9, 7:8, 1:7, 6:2, 2:1	purple
8966	6	Minu	11	With the leave background			11:11, 10:9, 7:8, 1:7, 6:2, 2:1	purple
8967	6	Minu	11	leaf*			11:11, 10:9, 7:8, 1:7, 6:2, 2:1	purple
8968	6	Laju	10	for me second best is the tall one with lots of pedals			11:11, 10:9, 7:8, 1:7, 6:2, 2:1	purple
8972	7	Repi	4	1 round spiky flower with brownish background			12:10, 4:9, 6:6, 10:5, 5:4, 2:2	purple
8973	7	Minu	6	best for me is the one flower with green in the background			12:10, 4:9, 6:6, 10:5, 5:4, 2:2	purple
8974	7	Laju	12	mine is the big green leaf background			12:10, 4:9, 6:6, 10:5, 5:4, 2:2	purple
8975	7	Repi	4	I think y'alls is the same.			12:10, 4:9, 6:6, 10:5, 5:4, 2:2	purple
8976	7	Minu	6	okay ill go for the two flowers with one being covered by grass			12:10, 4:9, 6:6, 10:5, 5:4, 2:2	purple
8979	7	Laju	12	my second best which is less than half the bar is the two separate			12:10, 4:9, 6:6, 10:5, 5:4, 2:2	purple
8981	8	Repi	6	The two flowers with one covered by grass			11:10, 6:8, 12:6, 1:5, 10:4, 3:1	purple
8982	8	Laju	1	my best one is the close up with the white speckles			11:10, 6:8, 12:6, 1:5, 10:4, 3:1	purple
8983	8	Minu	11	my best is the one with 4/6 flowers and green leaves			11:10, 6:8, 12:6, 1:5, 10:4, 3:1	purple
8986	8	Minu	11	Laju i think i chose that one sorry			11:10, 6:8, 12:6, 1:5, 10:4, 3:1	purple
8987	8	Laju	1	minu which one? does it have the white speckles			11:10, 6:8, 12:6, 1:5, 10:4, 3:1	purple
8989	9	Minu	1	Okay my best is the one zoomed in on the petals, with brownish underneathe			1:11, 5:9, 2:5, 9:4, 3:3, 4:2	purple
8990	9	Repi	1	The one with lots of pedals kind of standing up with more in the background.			1:11, 5:9, 2:5, 9:4, 3:3, 4:2	purple
8991	9	Minu	1	yeah thats fine			1:11, 5:9, 2:5, 9:4, 3:3, 4:2	purple
8992	9	Minu	1	Laju?			1:11, 5:9, 2:5, 9:4, 3:3, 4:2	purple
8993	9	Laju	5	mine is one that looks like a dark background and dark purple at the bottom			1:11, 5:9, 2:5, 9:4, 3:3, 4:2	purple
8997	10	Minu	7	My best is the one flower zoomed up close			7:11, 11:8, 6:7, 1:5, 2:2, 9:1	purple
8998	10	Minu	7	with a darkish background			7:11, 11:8, 6:7, 1:5, 2:2, 9:1	purple
8999	10	Laju	6	mine is the round one with a lot of pedals and a blury background			7:11, 11:8, 6:7, 1:5, 2:2, 9:1	purple
9000	10	Repi	11	Lots of flowers with white			7:11, 11:8, 6:7, 1:5, 2:2, 9:1	purple
9001	10	Laju	6	two separate			7:11, 11:8, 6:7, 1:5, 2:2, 9:1	purple
9005	11	Laju	6	two separate			5:12, 6:9, 2:8, 3:7, 10:5, 1:4	purple
9006	11	Minu	2	my best is the 3 flowers with dark purple on, with dark background			5:12, 6:9, 2:8, 3:7, 10:5, 1:4	purple
9007	11	Repi	5	Three flowers side by side with dark puple on the bottom			5:12, 6:9, 2:8, 3:7, 10:5, 1:4	purple
9008	11	Repi	5	purple			5:12, 6:9, 2:8, 3:7, 10:5, 1:4	purple
9009	11	Laju	6	yours may be same			5:12, 6:9, 2:8, 3:7, 10:5, 1:4	purple
9010	11	Repi	5	My next is the one with pieces sticking up			5:12, 6:9, 2:8, 3:7, 10:5, 1:4	purple
9011	11	Minu	2	Okay ill do the one with two flowers overlapping with green leaves background			5:12, 6:9, 2:8, 3:7, 10:5, 1:4	purple
9012	11	Repi	5	about half a bar			5:12, 6:9, 2:8, 3:7, 10:5, 1:4	purple
9015	11	Laju	6	that should be good			5:12, 6:9, 2:8, 3:7, 10:5, 1:4	purple
9017	12	Repi	1	Lots of pedals standing up			1:12, 6:9, 10:8, 5:7, 7:6, 2:2	purple
9018	12	Laju	10	with the brown at the bottom?			1:12, 6:9, 10:8, 5:7, 7:6, 2:2	purple
9019	12	Minu	6	mines the two seperate flowers one covered by grass			1:12, 6:9, 10:8, 5:7, 7:6, 2:2	purple
9020	12	Repi	1	Yes, that shows more in the background. Not the tall one.			1:12, 6:9, 10:8, 5:7, 7:6, 2:2	purple
9022	12	Minu	6	Laju whats yours?			1:12, 6:9, 10:8, 5:7, 7:6, 2:2	purple
9023	12	Laju	10	for me it is the one with the brown at the bottom and then next is the one with lots of pedals that is tall			1:12, 6:9, 10:8, 5:7, 7:6, 2:2	purple
9024	12	Minu	6	i think the tall one is the one Repi hasnt chosen			1:12, 6:9, 10:8, 5:7, 7:6, 2:2	purple
9026	12	Repi	1	Is that what you chose laju?			1:12, 6:9, 10:8, 5:7, 7:6, 2:2	purple
9027	12	Laju	10	yeah i chose tall one			1:12, 6:9, 10:8, 5:7, 7:6, 2:2	purple
9029	13	Laju	7	round one with lots of pedals a blurry background			7:10, 3:8, 6:6, 5:4, 4:3, 11:1	purple
9030	13	Minu	6	i am going to go for the two seperate flowers, one covered by grass, if thats okay with you two?			7:10, 3:8, 6:6, 5:4, 4:3, 11:1	purple
9031	13	Laju	7	fine with me			7:10, 3:8, 6:6, 5:4, 4:3, 11:1	purple
9032	13	Repi	3	Okay, I'll do the purple with things sticking up and greenery in the background			7:10, 3:8, 6:6, 5:4, 4:3, 11:1	purple
9036	14	Laju	6	two separate			7:12, 6:9, 3:7, 5:6, 12:4, 10:2	purple
9037	14	Repi	7	Lots of pedals blurry background			7:12, 6:9, 3:7, 5:6, 12:4, 10:2	purple
9038	14	Minu	5	three flowers with dark purple			7:12, 6:9, 3:7, 5:6, 12:4, 10:2	purple
9040	14	Laju	6	should be good			7:12, 6:9, 3:7, 5:6, 12:4, 10:2	purple
9041	14	Minu	5	that good for us all?			7:12, 6:9, 3:7, 5:6, 12:4, 10:2	purple
9042	14	Minu	5	good			7:12, 6:9, 3:7, 5:6, 12:4, 10:2	purple
9045	15	Repi	3	One with some pedals sticking up and greenery background			11:10, 3:9, 4:8, 8:6, 10:2, 7:1	purple
9046	15	Minu	11	my best is the close up of a few flowers with white speckles			11:10, 3:9, 4:8, 8:6, 10:2, 7:1	purple
9047	15	Minu	11	Repi is that the one zoomed out a bit with lots of green?			11:10, 3:9, 4:8, 8:6, 10:2, 7:1	purple
9048	15	Laju	4	me too, my next one with the round one with brown background			11:10, 3:9, 4:8, 8:6, 10:2, 7:1	purple
9049	15	Repi	3	YEs minu			11:10, 3:9, 4:8, 8:6, 10:2, 7:1	purple
9050	15	Minu	11	good good			11:10, 3:9, 4:8, 8:6, 10:2, 7:1	purple
9054	16	Repi	6	two separate with one flower mostly covered			6:10, 10:9, 7:6, 3:4, 11:2, 1:1	purple
9055	16	Minu	7	okay my second best is the one flower close up with a dark background			6:10, 10:9, 7:6, 3:4, 11:2, 1:1	purple
9056	16	Laju	10	lots of pedals stacked on top of each other that is tall			6:10, 10:9, 7:6, 3:4, 11:2, 1:1	purple
9058	16	Minu	7	yeah sounds good guys			6:10, 10:9, 7:6, 3:4, 11:2, 1:1	purple
9061	17	Repi	10	My best with only 2/3 bar is the tall one with lots of pedals			9:10, 11:9, 10:6, 6:4, 8:2, 5:1	purple
9062	17	Minu	9	my best is the one flower that has a large green stem and leaves next to it			9:10, 11:9, 10:6, 6:4, 8:2, 5:1	purple
9063	17	Repi	10	1/2 bar, my bad			9:10, 11:9, 10:6, 6:4, 8:2, 5:1	purple
9064	17	Minu	9	Laju?			9:10, 11:9, 10:6, 6:4, 8:2, 5:1	purple
9068	18	Repi	1	Lots of pedals sticking up with more in the background			1:12, 9:9, 3:6, 2:5, 7:3, 8:1	purple
9069	18	Minu	9	good stuff guys. My best is the same again one flower with a large green stem with leaves next to it			1:12, 9:9, 3:6, 2:5, 7:3, 8:1	purple
9071	18	Minu	9	Yeah thats good. What you thinking Laju?			1:12, 9:9, 3:6, 2:5, 7:3, 8:1	purple
9072	18	Laju	1	the brown at the bottom			1:12, 9:9, 3:6, 2:5, 7:3, 8:1	purple
9075	19	Repi	12	One flower big green leaf			12:11, 4:9, 2:7, 11:5, 3:4, 5:3	purple
9076	19	Minu	4	My best is the one fuzzy plant with brown background			12:11, 4:9, 2:7, 11:5, 3:4, 5:3	purple
9077	19	Repi	12	Laju?			12:11, 4:9, 2:7, 11:5, 3:4, 5:3	purple
9079	19	Laju	2	two touching			12:11, 4:9, 2:7, 11:5, 3:4, 5:3	purple
9082	20	Laju	12	one with big green leaf background			9:10, 12:9, 2:7, 10:6, 5:5, 3:4	purple
9083	20	Repi	9	1 looks like an insect with green leaves beside it			9:10, 12:9, 2:7, 10:6, 5:5, 3:4	purple
9084	20	Repi	9	Minu?			9:10, 12:9, 2:7, 10:6, 5:5, 3:4	purple
9085	20	Minu	2	purple flower with large green stem and leaves			9:10, 12:9, 2:7, 10:6, 5:5, 3:4	purple
9086	20	Minu	2	is that okay			9:10, 12:9, 2:7, 10:6, 5:5, 3:4	purple
9087	20	Repi	9	Sounds like the same as mine			9:10, 12:9, 2:7, 10:6, 5:5, 3:4	purple
9088	20	Repi	9	purple flower with the leaves and stem to the left.			9:10, 12:9, 2:7, 10:6, 5:5, 3:4	purple
9089	20	Minu	2	Okay my second best is the two flowers with green background			9:10, 12:9, 2:7, 10:6, 5:5, 3:4	purple
9090	20	Laju	12	is it the one with things sticking up?			9:10, 12:9, 2:7, 10:6, 5:5, 3:4	purple
9092	20	Repi	9	THat's what I was going to ask. Does yours have the things sticking up			9:10, 12:9, 2:7, 10:6, 5:5, 3:4	purple
9095	21	Minu	10	My best is the tall purple plant			10:10, 8:8, 2:5, 5:3, 12:2, 3:1	purple
9096	21	Repi	8	4 flowers with greenery			10:10, 8:8, 2:5, 5:3, 12:2, 3:1	purple
9097	21	Minu	10	yeah thats good			10:10, 8:8, 2:5, 5:3, 12:2, 3:1	purple
9098	21	Minu	10	Laju?			10:10, 8:8, 2:5, 5:3, 12:2, 3:1	purple
9101	21	Laju	2	whats the one with the dark purple on the three flowers look like my second best after the tall one is the two touching but the bar is lower than halfway			10:10, 8:8, 2:5, 5:3, 12:2, 3:1	purple
9102	21	Minu	10	Ive gone for the tall one			10:10, 8:8, 2:5, 5:3, 12:2, 3:1	purple
9103	21	Minu	10	the dark purple on the three flowers is low on mine			10:10, 8:8, 2:5, 5:3, 12:2, 3:1	purple
9104	21	Laju	2	ok i'll go for the two touching			10:10, 8:8, 2:5, 5:3, 12:2, 3:1	purple
9105	21	Minu	10	no problem			10:10, 8:8, 2:5, 5:3, 12:2, 3:1	purple
9107	22	Repi	2	2 touching			2:10, 5:9, 10:8, 8:6, 11:3, 12:1	purple
9108	22	Minu	10	My best is the tall one again			2:10, 5:9, 10:8, 8:6, 11:3, 12:1	purple
9109	22	Laju	5	two touching and then the three with the dark purple at the bottom			2:10, 5:9, 10:8, 8:6, 11:3, 12:1	purple
9111	22	Laju	5	i'll go with my second one			2:10, 5:9, 10:8, 8:6, 11:3, 12:1	purple
9113	22	Repi	2	Ok			2:10, 5:9, 10:8, 8:6, 11:3, 12:1	purple
9114	22	Minu	10	good stuff			2:10, 5:9, 10:8, 8:6, 11:3, 12:1	purple
9116	23	Repi	4	fuzzy looking one with brownish background			4:12, 1:9, 11:7, 3:4, 6:3, 12:1	purple
9117	23	Laju	1	the one with the brown at the bottom			4:12, 1:9, 11:7, 3:4, 6:3, 12:1	purple
9118	23	Minu	11	Ok my second best is the 4/5 flowers with white speckles			4:12, 1:9, 11:7, 3:4, 6:3, 12:1	purple
9267	0	Minu	9	I like the tiny purple star shaped flower			9:12, 7:8, 11:7, 5:6, 10:5, 12:3	purple
9268	0	Repi	7	i will take the round purple flower			9:12, 7:8, 11:7, 5:6, 10:5, 12:3	purple
9269	0	Minu	9	OK.			9:12, 7:8, 11:7, 5:6, 10:5, 12:3	purple
9272	1	Minu	9	I like the same tiny purple star shaped flower.			7:12, 3:9, 9:8, 1:5, 4:3, 2:2	purple
9273	1	Repi	7	i will be choosing the round one again			7:12, 3:9, 9:8, 1:5, 4:3, 2:2	purple
9277	2	Laju	3	i will choose the spiky purple flower			2:11, 3:9, 6:7, 11:4, 4:3, 1:2	purple
9278	2	Minu	6	Hmm. I think I'll take the purple flower with one in the corner and another in the background.			2:11, 3:9, 6:7, 11:4, 4:3, 1:2	purple
9281	2	Repi	2	which spiky one?			2:11, 3:9, 6:7, 11:4, 4:3, 1:2	purple
9282	2	Laju	3	the one with the long stems on top			2:11, 3:9, 6:7, 11:4, 4:3, 1:2	purple
9284	3	Repi	4	ill take the fuzzy circular flower			7:10, 4:8, 11:7, 12:5, 5:3, 1:2	purple
9286	3	Minu	11	I like the purple flowers with the sharp tips, and a little white stamen.			7:10, 4:8, 11:7, 12:5, 5:3, 1:2	purple
9289	4	Minu	9	I'm choosing the star shaped flower with a bunch of green in the background.			9:12, 8:9, 2:8, 7:6, 11:5, 4:3	purple
9290	4	Minu	9	The single purple flower that is.			9:12, 8:9, 2:8, 7:6, 11:5, 4:3	purple
9291	4	Repi	8	ill select the one with bell shaped flowers kind of fuzzy pic			9:12, 8:9, 2:8, 7:6, 11:5, 4:3	purple
9295	5	Repi	1	ill select the tulip looking one			1:10, 3:9, 11:8, 10:7, 2:5, 7:4	purple
9296	5	Repi	1	with brown background			1:10, 3:9, 11:8, 10:7, 2:5, 7:4	purple
9297	5	Minu	3	I choose the single purple flower -- it's a bit small, with long fluffy stamens.			1:10, 3:9, 11:8, 10:7, 2:5, 7:4	purple
9301	6	Repi	9	ill do the star shaped one			8:12, 4:8, 9:6, 7:4, 1:2, 12:1	purple
9302	6	Minu	8	I like the purple flowers that look sort of like sweetpeas.			8:12, 4:8, 9:6, 7:4, 1:2, 12:1	purple
9303	6	Minu	8	Four of them in the photo.			8:12, 4:8, 9:6, 7:4, 1:2, 12:1	purple
9304	6	Laju	4	i will do the fuzzy one			8:12, 4:8, 9:6, 7:4, 1:2, 12:1	purple
9308	7	Laju	6	i will do the one with two flowers in it			11:12, 9:9, 6:5, 7:4, 12:3, 4:1	purple
9309	7	Repi	11	i will do the one with 6 flowers			11:12, 9:9, 6:5, 7:4, 12:3, 4:1	purple
9312	7	Minu	9	I choose the purple flowers with the white center.			11:12, 9:9, 6:5, 7:4, 12:3, 4:1	purple
9314	8	Repi	9	star shaped with long petals			11:11, 7:9, 9:8, 12:7, 10:3, 4:1	purple
9315	8	Minu	11	I like the flower with the white center.			11:11, 7:9, 9:8, 12:7, 10:3, 4:1	purple
9317	8	Minu	11	that looks like crepe paper.			11:11, 7:9, 9:8, 12:7, 10:3, 4:1	purple
9320	9	Repi	3	fuzzy one with long petals			1:10, 3:9, 5:7, 7:6, 9:4, 6:2	purple
9321	9	Minu	7	I choose the round flower.			1:10, 3:9, 5:7, 7:6, 9:4, 6:2	purple
9325	10	Repi	4	round fuzzy flower			6:11, 4:9, 1:7, 9:4, 11:2, 7:1	purple
9327	10	Laju	6	2 flowers			6:11, 4:9, 1:7, 9:4, 11:2, 7:1	purple
9330	11	Repi	4	same round fuzzy one			10:12, 6:7, 4:6, 3:5, 7:3, 9:1	purple
9332	11	Laju	6	2 flowers			10:12, 6:7, 4:6, 3:5, 7:3, 9:1	purple
9334	11	Minu	10	I choose the bell shaped flower. tall like a spire			10:12, 6:7, 4:6, 3:5, 7:3, 9:1	purple
9336	12	Repi	1	tulip looking ones			1:11, 12:9, 3:7, 10:5, 4:4, 11:1	purple
9337	12	Laju	4	round fuzzy one for me			1:11, 12:9, 3:7, 10:5, 4:4, 11:1	purple
9340	12	Minu	3	Small flower with fuzzy stamen			1:11, 12:9, 3:7, 10:5, 4:4, 11:1	purple
9342	13	Repi	5	3 flowers			9:11, 5:7, 10:6, 11:5, 12:4, 6:2	purple
9343	13	Laju	9	star			9:11, 5:7, 10:6, 11:5, 12:4, 6:2	purple
9347	14	Repi	7	round flower			8:10, 3:9, 7:8, 10:4, 6:2, 1:1	purple
9349	14	Laju	6	2 flowers			8:10, 3:9, 7:8, 10:4, 6:2, 1:1	purple
9352	15	Repi	1	tulip ones			1:12, 6:9, 9:8, 3:7, 8:4, 10:2	purple
9354	15	Laju	6	2 flowers			1:12, 6:9, 9:8, 3:7, 8:4, 10:2	purple
9357	16	Repi	1	same choice tulip			1:10, 12:6, 5:5, 7:4, 11:2, 3:1	purple
9359	16	Minu	5	three flowers.			1:10, 12:6, 5:5, 7:4, 11:2, 3:1	purple
9360	16	Laju	7	round flower			1:10, 12:6, 5:5, 7:4, 11:2, 3:1	purple
